id,display_name,display_name_alternatives,type,season,description
10972,剪定,,季語,春,初春(立春から啓蟄の前日まで)
10973,喇叭水仙,,季語,春,仲春(啓蟄から清明の前日まで)
10974,囀,,季語,春,
10975,孕み鹿,,季語,春,初春(立春から啓蟄の前日まで)
10976,孕雀,,季語,春,仲春(啓蟄から清明の前日まで)
10977,搗布,,季語,春,
10978,朧,,季語,春,
10979,朧月,,季語,春,
10980,朧月夜,,季語,春,
10981,枸橘の花,,季語,春,晩春(清明から立夏の前日まで)
10982,枸杞,,季語,春,仲春(啓蟄から清明の前日まで)
10983,枸杞茶,,季語,春,仲春(啓蟄から清明の前日まで)
10984,枸杞飯,,季語,春,仲春(啓蟄から清明の前日まで)
10985,棕櫚の日曜日,,季語,春,晩春(清明から立夏の前日まで)
10986,棹姫鷹,,季語,春,仲春(啓蟄から清明の前日まで)
10987,楮の花,,季語,春,晩春(清明から立夏の前日まで)
10988,榧の花,,季語,春,晩春(清明から立夏の前日まで)
10989,樒の花,,季語,春,晩春(清明から立夏の前日まで)
10990,橇しまふ,,季語,春,仲春(啓蟄から清明の前日まで)
10991,蘖,,季語,春,仲春(啓蟄から清明の前日まで)
10992,涅槃会,,季語,春,仲春(啓蟄から清明の前日まで)
10993,涅槃西風,,季語,春,仲春(啓蟄から清明の前日まで)
10994,炬燵塞ぐ,,季語,春,晩春(清明から立夏の前日まで)
10995,猩々袴,,季語,春,晩春(清明から立夏の前日まで)
10996,獺魚を祭る,,季語,春,初春(立春から啓蟄の前日まで)
10997,纈草,,季語,春,晩春(清明から立夏の前日まで)
10998,苺の花,,季語,春,晩春(清明から立夏の前日まで)
10999,苜蓿の花,,季語,春,晩春(清明から立夏の前日まで)
11000,茗荷竹,,季語,春,晩春(清明から立夏の前日まで)
11001,菫,,季語,春,
11002,菫の衣,,季語,春,仲春(啓蟄から清明の前日まで)
11003,菠薐草,,季語,春,初春(立春から啓蟄の前日まで)
11004,萍生ひ初む,,季語,春,仲春(啓蟄から清明の前日まで)
11005,萵苣,,季語,春,
11006,蒟蒻植う,,季語,春,晩春(清明から立夏の前日まで)
11007,蓴生ふ,,季語,春,初春(立春から啓蟄の前日まで)
11008,薊,,季語,春,晩春(清明から立夏の前日まで)
11009,薔薇の芽,,季語,春,初春(立春から啓蟄の前日まで)
11010,藪雨,,季語,春,晩春(清明から立夏の前日まで)
11011,薇,ぜんまい,季語,春,仲春(啓蟄から清明の前日まで)
11012,薺の花,なずな,季語,春,
11013,蘆の角,,季語,春,仲春(啓蟄から清明の前日まで)
11014,蘆の若葉,,季語,春,晩春(清明から立夏の前日まで)
11015,蘆辺踊,,季語,春,晩春(清明から立夏の前日まで)
11016,蜆,,季語,春,
11017,蜆取,,季語,春,
11018,蜆汁,,季語,春,
11019,蜃気楼,,季語,春,晩春(清明から立夏の前日まで)
11020,蜷(にな),,季語,春,
11021,蜥蜴穴を出づ,とかげあな,季語,春,仲春(啓蟄から清明の前日まで)
11022,蝌蚪,,季語,春,晩春(清明から立夏の前日まで)
11023,蝮蛇草,まむしぐさ,季語,春,晩春(清明から立夏の前日まで)
11024,蠅生る,,季語,春,晩春(清明から立夏の前日まで)
11025,蟇穴を出づ,,季語,春,仲春(啓蟄から清明の前日まで)
11026,蟒草,うわばみそう,季語,春,晩春(清明から立夏の前日まで)
11027,豌豆の花,,季語,春,晩春(清明から立夏の前日まで)
11028,貽貝,いがい,季語,春,
11029,躑躅,,季語,春,晩春(清明から立夏の前日まで)
11030,躑躅の衣,,季語,春,晩春(清明から立夏の前日まで)
11031,雉,,季語,春,
11032,雉の巣,,季語,春,晩春(清明から立夏の前日まで)
11033,雉笛,,季語,春,
11034,雉蓆,,季語,春,仲春(啓蟄から清明の前日まで)
11035,霾,,季語,春,
11036,鞆八幡の御弓神事,ともはちまん,季語,春,初春(立春から啓蟄の前日まで)
11037,鞦韆,,季語,春,
11038,髢草,かもじぐさ,季語,春,晩春(清明から立夏の前日まで)
11039,鰆,,季語,春,晩春(清明から立夏の前日まで)
11040,鰊,,季語,春,晩春(清明から立夏の前日まで)
11041,鰊曇,,季語,春,晩春(清明から立夏の前日まで)
11042,鴉の巣,,季語,春,
11043,鶯,,季語,春,
11044,鶯の巣,,季語,春,晩春(清明から立夏の前日まで)
11045,鶯菜,,季語,春,仲春(啓蟄から清明の前日まで)
11046,鶯袖,,季語,春,晩春(清明から立夏の前日まで)
11047,鶯笛,,季語,春,初春(立春から啓蟄の前日まで)
11048,鶯餅,,季語,春,初春(立春から啓蟄の前日まで)
11049,鵲の巣,かささぎ,季語,春,
11050,鷽,うそ,季語,春,初春(立春から啓蟄の前日まで)
11051,わたこ,,,春,
11052,遍路,,,春,
20000,アイスクリーム,,季語,夏,
20001,アイスコーヒー,,季語,夏,
20002,アイスティー,,季語,夏,
20003,あいの風,,季語,夏,
20004,アイリス,,季語,夏,仲夏(芒種から小暑の前日まで)
20005,アカシアの花,,季語,夏,初夏(立夏から芒種の前日まで)
20006,アカンサス,,季語,夏,晩夏(小暑から立秋の前日まで)
20007,アスパラガスの花,,季語,夏,晩夏(小暑から立秋の前日まで)
20008,アベリア,,季語,夏,
20009,アマリリス,,季語,夏,仲夏(芒種から小暑の前日まで)
20010,あやめ,,季語,夏,初夏(立夏から芒種の前日まで)
20011,ありまき,,季語,夏,
20012,アロハシャツ,,季語,夏,
20013,いさき,,季語,夏,
20014,いしなぎ,,季語,夏,
20015,いちいがしの花,,季語,夏,仲夏(芒種から小暑の前日まで)
20016,いちび,,季語,夏,晩夏(小暑から立秋の前日まで)
20017,いなさ,,季語,夏,仲夏(芒種から小暑の前日まで)
20018,いなだ,,季語,夏,
20019,いぼた,,季語,夏,
20020,いもり,,季語,夏,
20021,いわひばり,,季語,夏,
20022,ウルップ草,,季語,夏,晩夏(小暑から立秋の前日まで)
20023,えごの花,,季語,夏,仲夏(芒種から小暑の前日まで)
20024,えぞにう,,季語,夏,晩夏(小暑から立秋の前日まで)
20025,おなもみ,,季語,夏,晩夏(小暑から立秋の前日まで)
20026,オリーブの花,,季語,夏,仲夏(芒種から小暑の前日まで)
20027,お花畠,,季語,夏,晩夏(小暑から立秋の前日まで)
20028,カーネーション,,季語,夏,初夏(立夏から芒種の前日まで)
20029,ガーベラ,,季語,夏,仲夏(芒種から小暑の前日まで)
20030,ががんぼ,,季語,夏,
20031,がざみ,,季語,夏,
20032,カラジューム,,季語,夏,晩夏(小暑から立秋の前日まで)
20033,がんがぜ,,季語,夏,
20034,かんぱち,,季語,夏,
20035,ギヤマン,,季語,夏,
20036,キャンプ,,季語,夏,晩夏(小暑から立秋の前日まで)
20037,くだり,,季語,夏,
20038,グラジオラス,,季語,夏,晩夏(小暑から立秋の前日まで)
20039,ケルン,,季語,夏,晩夏(小暑から立秋の前日まで)
20040,こうじゅ,,季語,夏,晩夏(小暑から立秋の前日まで)
20041,こうじゅさん,,季語,夏,晩夏(小暑から立秋の前日まで)
20042,こばいけい草,,季語,夏,晩夏(小暑から立秋の前日まで)
20043,ごり汁,,季語,夏,初夏(立夏から芒種の前日まで)
20044,コレラ,,季語,夏,
20045,さいかちの花,,季語,夏,仲夏(芒種から小暑の前日まで)
20046,サイダー,,季語,夏,
20047,ささげ,,季語,夏,晩夏(小暑から立秋の前日まで)
20048,さびたの花,,季語,夏,晩夏(小暑から立秋の前日まで)
20049,サマードレス,,季語,夏,晩夏(小暑から立秋の前日まで)
20050,サマーハウス,,季語,夏,
20051,サングラス,,季語,夏,晩夏(小暑から立秋の前日まで)
20052,サンドレス,,季語,夏,晩夏(小暑から立秋の前日まで)
20053,さんばい降し,,季語,夏,初夏(立夏から芒種の前日まで)
20054,しいら,,季語,夏,
20055,ジキタリス,,季語,夏,
20056,しょうめい,,季語,夏,
20057,しんきく製す,,季語,夏,仲夏(芒種から小暑の前日まで)
20058,スカール,,季語,夏,
20059,すぐりの実,,季語,夏,仲夏(芒種から小暑の前日まで)
20060,すててこ,,季語,夏,晩夏(小暑から立秋の前日まで)
20061,ストケシア,,季語,夏,仲夏(芒種から小暑の前日まで)
20062,すべりひゆ,,季語,夏,
20063,ゼラニューム,,季語,夏,
20064,ゼリー,,季語,夏,
20065,セル,,季語,夏,初夏(立夏から芒種の前日まで)
20066,ソーダ水,,季語,夏,
20067,ダービー,,季語,夏,初夏(立夏から芒種の前日まで)
20068,ダイビング,,季語,夏,晩夏(小暑から立秋の前日まで)
20069,たかべ,,季語,夏,
20070,だし,,季語,夏,
20071,だぼ沙魚,,季語,夏,
20072,ダリア,,季語,夏,晩夏(小暑から立秋の前日まで)
20073,ちゃくだの政,,季語,夏,仲夏(芒種から小暑の前日まで)
20074,ちんぐるま,,季語,夏,晩夏(小暑から立秋の前日まで)
20075,どくだみ,,季語,夏,仲夏(芒種から小暑の前日まで)
20076,トマト,,季語,夏,晩夏(小暑から立秋の前日まで)
20077,ナイター,,季語,夏,晩夏(小暑から立秋の前日まで)
20078,ながし,,季語,夏,仲夏(芒種から小暑の前日まで)
20079,ながしはえ,,季語,夏,仲夏(芒種から小暑の前日まで)
20080,ネル,,季語,夏,初夏(立夏から芒種の前日まで)
20081,パイナップル,,季語,夏,晩夏(小暑から立秋の前日まで)
20082,はえ,,季語,夏,
20083,はす,,季語,夏,
20084,パセリ,,季語,夏,
20085,はだし,"跣,裸足",季語,夏,
20086,はったい,,季語,夏,
20087,バナナ,,季語,夏,初夏(立夏から芒種の前日まで)
20088,パパイヤ,,季語,夏,
20089,はまなす,,季語,夏,晩夏(小暑から立秋の前日まで)
20090,パリ祭,,季語,夏,晩夏(小暑から立秋の前日まで)
20091,はんかいそう,,季語,夏,初夏(立夏から芒種の前日まで)
20092,ハンカチの花,,季語,夏,初夏(立夏から芒種の前日まで)
20093,バンガロー,,季語,夏,
20094,ハンモック,,季語,夏,
20095,ビール,,季語,夏,
20096,ひかた,,季語,夏,
20097,ひぎりの花,,季語,夏,晩夏(小暑から立秋の前日まで)
20098,ひとつばたご,,季語,夏,初夏(立夏から芒種の前日まで)
20099,ひゆ,,季語,夏,
20100,プール,,季語,夏,晩夏(小暑から立秋の前日まで)
20101,フクシア,,季語,夏,晩夏(小暑から立秋の前日まで)
20102,ブラックバス,,季語,夏,
20103,フロックス,,季語,夏,初夏(立夏から芒種の前日まで)
20104,ベゴニア,,季語,夏,
20105,ペチュニア,,季語,夏,
20106,べら釣,,季語,夏,
20107,ボート,,季語,夏,
20108,マーガレット,,季語,夏,初夏(立夏から芒種の前日まで)
20109,まくなぎ,,季語,夏,
20110,まじ,,季語,夏,
20111,マロニエの花,,季語,夏,初夏(立夏から芒種の前日まで)
20112,ミルクセーキ,,季語,夏,
20113,メーデー,,季語,夏,初夏(立夏から芒種の前日まで)
20114,めごち,,季語,夏,
20115,メロン,,季語,夏,晩夏(小暑から立秋の前日まで)
20116,やませ,,季語,夏,
20117,やまべ,,季語,夏,
20118,ユーカリの木,,季語,夏,
20119,ユッカ,,季語,夏,晩夏(小暑から立秋の前日まで)
20120,ゆりの木の花,,季語,夏,初夏(立夏から芒種の前日まで)
20121,ヨット,,季語,夏,
20122,ラベンダー,,季語,夏,仲夏(芒種から小暑の前日まで)
20123,ラムネ,,季語,夏,
20124,ルピナス,,季語,夏,初夏(立夏から芒種の前日まで)
20125,レース,,季語,夏,
20126,レモン水,,季語,夏,
20127,亜麻の花,,季語,夏,晩夏(小暑から立秋の前日まで)
20128,亜麻引,,季語,夏,晩夏(小暑から立秋の前日まで)
20129,阿蘇の御田祭,,季語,夏,晩夏(小暑から立秋の前日まで)
20130,愛染祭,,季語,夏,仲夏(芒種から小暑の前日まで)
20131,愛鳥週間,,季語,夏,初夏(立夏から芒種の前日まで)
20132,愛宕の千日詣,,季語,夏,晩夏(小暑から立秋の前日まで)
20133,葵,,季語,夏,仲夏(芒種から小暑の前日まで)
20134,鯵,,季語,夏,
20135,鯵刺,,季語,夏,
20136,飴湯,,季語,夏,
20137,鮎,,季語,夏,
20138,鮎狩,,季語,夏,
20139,鮎並,,季語,夏,
20140,粟蒔,,季語,夏,仲夏(芒種から小暑の前日まで)
20141,袷,,季語,夏,初夏(立夏から芒種の前日まで)
20142,安居,,季語,夏,
20143,鞍馬の竹伐,,季語,夏,仲夏(芒種から小暑の前日まで)
20144,杏子,,季語,夏,仲夏(芒種から小暑の前日まで)
20145,伊勢の御田植,,季語,夏,仲夏(芒種から小暑の前日まで)
20146,伊勢神御衣祭,,季語,夏,初夏(立夏から芒種の前日まで)
20147,囲ひ船,,季語,夏,初夏(立夏から芒種の前日まで)
20148,衣笠草,,季語,夏,晩夏(小暑から立秋の前日まで)
20149,衣紋竹,,季語,夏,
20150,井守を搗く,,季語,夏,仲夏(芒種から小暑の前日まで)
20151,井水増す,,季語,夏,仲夏(芒種から小暑の前日まで)
20152,磯鵯,,季語,夏,
20153,一つ葉,,季語,夏,
20154,一薬草,,季語,夏,初夏(立夏から芒種の前日まで)
20155,茨の花,,季語,夏,初夏(立夏から芒種の前日まで)
20156,芋の花,,季語,夏,晩夏(小暑から立秋の前日まで)
20157,印地打,,季語,夏,仲夏(芒種から小暑の前日まで)
20158,宇治祭,,季語,夏,初夏(立夏から芒種の前日まで)
20159,烏瓜の花,,季語,夏,晩夏(小暑から立秋の前日まで)
20160,烏賊,,季語,夏,
20161,烏賊釣,,季語,夏,
20162,烏麦,,季語,夏,初夏(立夏から芒種の前日まで)
20163,烏柄杓,,季語,夏,仲夏(芒種から小暑の前日まで)
20164,羽蟻,,季語,夏,
20165,羽抜鳥,,季語,夏,晩夏(小暑から立秋の前日まで)
20166,雨燕,,季語,夏,
20167,雨蛙,,季語,夏,
20168,雨休み,,季語,夏,仲夏(芒種から小暑の前日まで)
20169,雨乞,,季語,夏,仲夏(芒種から小暑の前日まで)
20170,卯の花,,季語,夏,初夏(立夏から芒種の前日まで)
20171,卯の花腐し,,季語,夏,初夏(立夏から芒種の前日まで)
20172,卯月,,季語,夏,初夏(立夏から芒種の前日まで)
20173,卯月曇,,季語,夏,初夏(立夏から芒種の前日まで)
20174,卯之葉神事,,季語,夏,初夏(立夏から芒種の前日まで)
20175,卯波,,季語,夏,初夏(立夏から芒種の前日まで)
20176,鵜飼,,季語,夏,
